symbol,date,hour,openbid,highbid,lowbid,closebid,openask,highask,lowask,closeask,totalticks
USD/CNH,2017-07-06,9,6.80354,6.80531,6.80111,6.80361,6.80372,6.8057,6.8017,6.804,2753
USD/CNH,2017-07-06,10,6.80361,6.80411,6.8016,6.80197,6.804,6.8046,6.80198,6.80227,986
USD/CNH,2017-07-06,11,6.80197,6.80308,6.79918,6.80046,6.80227,6.80329,6.79968,6.80089,1009
USD/CNH,2017-07-06,12,6.80046,6.80187,6.79914,6.80052,6.80089,6.80239,6.80038,6.8011,1052
USD/CNH,2017-07-06,13,6.80052,6.80332,6.7992,6.79941,6.8011,6.804,6.79999,6.80299,1051
USD/CNH,2017-07-06,14,6.79941,6.8019,6.7994,6.80071,6.80299,6.803,6.7998,6.8011,900
USD/CNH,2017-07-06,15,6.80071,6.80111,6.79963,6.80001,6.8011,6.80172,6.8,6.8004,319
USD/CNH,2017-07-06,16,6.80001,6.80001,6.7989,6.7989,6.8004,6.8005,6.79931,6.7994,177
USD/CNH,2017-07-06,17,6.7989,6.7989,6.7973,6.7977,6.7994,6.7994,6.798,6.7982,754
USD/CNH,2017-07-06,18,6.7977,6.79969,6.7976,6.79969,6.7982,6.80039,6.79809,6.80019,433
USD/CNH,2017-07-06,19,6.79969,6.8012,6.7994,6.80105,6.80019,6.8015,6.79989,6.80135,716
USD/CNH,2017-07-06,20,6.80105,6.80105,6.7998,6.80012,6.80135,6.8014,6.8002,6.80048,1067
USD/CNH,2017-07-06,21,6.80012,6.80012,6.7982,6.7983,6.80048,6.8007,6.79889,6.79929,60
USD/CNH,2017-07-06,22,6.7983,6.79851,6.7976,6.7977,6.79929,6.79929,6.79818,6.79818,373
USD/CNH,2017-07-06,23,6.7977,6.79852,6.7959,6.7971,6.79818,6.79939,6.79636,6.79829,4883
USD/CNH,2017-07-07,0,6.7971,6.7997,6.79581,6.79818,6.79829,6.80089,6.79689,6.79858,2130
USD/CNH,2017-07-07,1,6.79818,6.80333,6.7969,6.8028,6.79858,6.80389,6.7975,6.80309,2757
USD/CNH,2017-07-07,2,6.8028,6.8043,6.80122,6.80335,6.80309,6.8046,6.80209,6.8035,1971
USD/CNH,2017-07-07,3,6.80335,6.80401,6.799,6.80131,6.8035,6.8054,6.80009,6.80199,1386
USD/CNH,2017-07-07,4,6.80131,6.80262,6.8004,6.8012,6.80199,6.80329,6.80089,6.8015,728
USD/CNH,2017-07-07,5,6.8012,6.8029,6.8005,6.8013,6.8015,6.80339,6.80098,6.80289,889
USD/CNH,2017-07-07,6,6.8013,6.80231,6.8003,6.80171,6.80289,6.80299,6.80079,6.802,1549
USD/CNH,2017-07-07,7,6.80171,6.80262,6.7986,6.80031,6.802,6.8031,6.79878,6.8006,1527
USD/CNH,2017-07-07,8,6.80031,6.8031,6.8003,6.8018,6.8006,6.804,6.8005,6.802,1651
USD/CNH,2017-07-07,9,6.8018,6.80321,6.8013,6.80152,6.802,6.8036,6.80169,6.8017,1542
USD/CNH,2017-07-07,10,6.80152,6.80215,6.7997,6.8004,6.8017,6.80249,6.80029,6.80079,758
USD/CNH,2017-07-07,11,6.8004,6.80361,6.8,6.80311,6.80079,6.80394,6.80039,6.80356,1061
USD/CNH,2017-07-07,12,6.80311,6.80411,6.79537,6.80411,6.80356,6.8053,6.79594,6.8045,4261
USD/CNH,2017-07-07,13,6.80411,6.80472,6.79981,6.80271,6.8045,6.8055,6.8017,6.8031,2037
USD/CNH,2017-07-07,14,6.80271,6.80441,6.80261,6.80341,6.8031,6.8049,6.8031,6.8041,1188
USD/CNH,2017-07-07,15,6.80341,6.80472,6.80338,6.8041,6.8041,6.80564,6.80361,6.8045,663
USD/CNH,2017-07-07,16,6.8041,6.80531,6.80341,6.80371,6.8045,6.8064,6.8039,6.8042,140
USD/CNH,2017-07-07,17,6.80371,6.80391,6.80351,6.8039,6.8042,6.8044,6.804,6.8044,90
USD/CNH,2017-07-07,18,6.8039,6.8039,6.80361,6.80361,6.8044,6.8044,6.8041,6.8041,33
USD/CNH,2017-07-07,19,6.80361,6.80361,6.8032,6.80345,6.8041,6.8041,6.8036,6.8039,30
USD/CNH,2017-07-07,20,6.80345,6.8043,6.8021,6.8021,6.8039,6.8063,6.8036,6.8063,113
USD/CNH,2017-07-09,19,6.8021,6.8021,6.7972,6.8021,6.8063,6.8083,6.8063,6.8083,6
USD/CNH,2017-07-09,21,6.8021,6.8021,6.8021,6.8021,6.8083,6.8083,6.8078,6.8078,1
USD/CNH,2017-07-09,22,6.8021,6.8031,6.8021,6.8031,6.8078,6.8078,6.8062,6.8062,6
USD/CNH,2017-07-09,23,6.8031,6.8033,6.80101,6.80101,6.8062,6.8068,6.80158,6.80159,172
USD/CNH,2017-07-10,0,6.80101,6.80102,6.79421,6.79981,6.80159,6.80159,6.79756,6.80036,671
USD/CNH,2017-07-10,1,6.79981,6.8028,6.7981,6.79931,6.80036,6.8058,6.79929,6.7997,2048
USD/CNH,2017-07-10,2,6.79931,6.80122,6.79911,6.8012,6.7997,6.8016,6.7995,6.8014,556
USD/CNH,2017-07-10,3,6.8012,6.80181,6.80021,6.80128,6.8014,6.8024,6.8005,6.8015,1478
USD/CNH,2017-07-10,4,6.80128,6.80161,6.80031,6.80031,6.8015,6.80254,6.8008,6.8008,194
USD/CNH,2017-07-10,5,6.80031,6.80133,6.80021,6.8006,6.8008,6.8019,6.8005,6.8009,299
USD/CNH,2017-07-10,6,6.8006,6.80461,6.8005,6.8044,6.8009,6.80547,6.8008,6.8046,1354
USD/CNH,2017-07-10,7,6.8044,6.8056,6.80121,6.80331,6.8046,6.80592,6.8023,6.8038,1601
USD/CNH,2017-07-10,8,6.80331,6.8047,6.8026,6.80431,6.8038,6.8049,6.80296,6.80468,1444
USD/CNH,2017-07-10,9,6.80431,6.80822,6.80411,6.80751,6.80468,6.80853,6.8044,6.80784,1144
USD/CNH,2017-07-10,10,6.80751,6.80923,6.80691,6.80751,6.80784,6.80999,6.80723,6.80778,1482
USD/CNH,2017-07-10,11,6.80751,6.80891,6.80701,6.8073,6.80778,6.80924,6.8074,6.8077,466
USD/CNH,2017-07-10,12,6.8073,6.80752,6.8062,6.80651,6.8077,6.8079,6.8066,6.8069,298
USD/CNH,2017-07-10,13,6.80651,6.8066,6.80431,6.80611,6.8069,6.80699,6.8047,6.80657,508
USD/CNH,2017-07-10,14,6.80611,6.80671,6.80491,6.80581,6.80657,6.8071,6.80574,6.80619,454
USD/CNH,2017-07-10,15,6.80581,6.80661,6.80521,6.8056,6.80619,6.807,6.80567,6.80608,321
USD/CNH,2017-07-10,16,6.8056,6.8063,6.805,6.8063,6.80608,6.8068,6.80549,6.80679,186
USD/CNH,2017-07-10,17,6.8063,6.8063,6.8052,6.8053,6.80679,6.8068,6.80559,6.8058,141
USD/CNH,2017-07-10,18,6.8053,6.8054,6.8053,6.8053,6.8058,6.8059,6.80579,6.80579,14
USD/CNH,2017-07-10,19,6.8053,6.806,6.8043,6.8055,6.80579,6.80649,6.80479,6.80599,75
USD/CNH,2017-07-10,20,6.8055,6.8064,6.8049,6.80577,6.80599,6.80679,6.80559,6.80616,220
USD/CNH,2017-07-10,21,6.80577,6.80577,6.8049,6.8055,6.80616,6.8091,6.80616,6.8074,7
USD/CNH,2017-07-10,22,6.8055,6.80641,6.8055,6.8063,6.8074,6.8074,6.80659,6.80679,48
USD/CNH,2017-07-10,23,6.8063,6.80651,6.80511,6.80522,6.80679,6.8071,6.80567,6.80567,91
USD/CNH,2017-07-11,0,6.80522,6.8073,6.8039,6.8063,6.80567,6.80829,6.8045,6.8068,2146
USD/CNH,2017-07-11,1,6.8063,6.8069,6.8046,6.80558,6.8068,6.80719,6.8049,6.80579,996
USD/CNH,2017-07-11,2,6.80558,6.806,6.80421,6.8057,6.80579,6.80629,6.8045,6.80589,1176
USD/CNH,2017-07-11,3,6.8057,6.8062,6.805,6.8052,6.80589,6.80659,6.80529,6.8056,414
USD/CNH,2017-07-11,4,6.8052,6.80625,6.8051,6.80587,6.8056,6.80649,6.80529,6.80619,239
USD/CNH,2017-07-11,5,6.80587,6.80831,6.80569,6.80672,6.80619,6.80859,6.80599,6.80728,927
USD/CNH,2017-07-11,6,6.80672,6.81121,6.8065,6.81031,6.80728,6.81152,6.8068,6.81075,2483
USD/CNH,2017-07-11,7,6.81031,6.8118,6.8011,6.8047,6.81075,6.81216,6.80229,6.80499,3149
USD/CNH,2017-07-11,8,6.8047,6.80691,6.8025,6.80497,6.80499,6.80785,6.80306,6.80528,2149
USD/CNH,2017-07-11,9,6.80497,6.8058,6.8042,6.8046,6.80528,6.80619,6.80479,6.80519,330
USD/CNH,2017-07-11,10,6.8046,6.8064,6.8033,6.8061,6.80519,6.80729,6.80458,6.80649,363
USD/CNH,2017-07-11,11,6.8061,6.807,6.8045,6.8045,6.80649,6.8075,6.80487,6.8049,258
USD/CNH,2017-07-11,12,6.8045,6.8045,6.8025,6.8031,6.8049,6.8049,6.80287,6.80332,390
USD/CNH,2017-07-11,13,6.8031,6.80581,6.8031,6.80561,6.80332,6.8062,6.80332,6.80599,521
USD/CNH,2017-07-11,14,6.80561,6.80621,6.8045,6.80498,6.80599,6.80659,6.80498,6.80529,623
USD/CNH,2017-07-11,15,6.80498,6.80542,6.8034,6.8035,6.80529,6.8061,6.80361,6.8039,485
USD/CNH,2017-07-11,16,6.8035,6.80352,6.8007,6.8019,6.8039,6.8039,6.80115,6.80229,600
USD/CNH,2017-07-11,17,6.8019,6.8019,6.79901,6.79954,6.80229,6.80229,6.79932,6.79981,694
